0 -1.6 -3.4
1e-07 -1.6 -3.4
2e-07 0.96 5
3e-07 1.04 5
4e-07 1.04 5
5e-07 1.04 4.6
6e-07 1.04 4.8
7e-07 1.04 4.6
8e-07 1.12 4.6
9e-07 1.2 4.4
1e-06 1.2 4.4
1.1e-06 1.2 4.6
1.2e-06 1.2 4.4
1.3e-06 1.2 4.4
1.4e-06 1.2 4.2
1.5e-06 1.2 4
1.6e-06 1.2 4
1.7e-06 1.2 4
1.8e-06 1.2 4
1.9e-06 1.28 3.8
2e-06 1.28 3.6
2.1e-06 1.36 3.4
2.2e-06 1.36 3.4
2.3e-06 1.36 3.4
2.4e-06 1.36 3.4
2.5e-06 1.36 3.2
2.6e-06 1.36 2.8
2.7e-06 1.36 3.2
2.8e-06 1.36 2.8
2.9e-06 1.36 2.8
3e-06 1.44 2.6
3.1e-06 1.44 2.6
3.2e-06 1.52 2.4
3.3e-06 1.52 2.4
3.4e-06 1.52 2.2
3.5e-06 1.52 2.2
3.6e-06 1.52 2
3.7e-06 1.52 2
3.8e-06 1.52 1.8
3.9e-06 1.52 1.8
4e-06 1.52 1.8
4.1e-06 1.44 1.4
4.2e-06 1.52 1.4
4.3e-06 1.52 1.2
4.4e-06 1.52 1.2
4.5e-06 1.52 1
4.6e-06 1.52 0.8
4.7e-06 1.44 0.8
4.8e-06 1.52 0.8
4.9e-06 1.52 0.6
5e-06 1.52 0.4
5.1e-06 1.52 0.4
5.2e-06 1.36 0.2
5.3e-06 1.36 0
5.4e-06 1.44 -0.4
5.5e-06 1.36 -0.6
5.6e-06 1.52 -0.4
5.7e-06 1.36 -0.8
5.8e-06 1.36 -0.8
5.9e-06 1.36 -1
6e-06 1.44 -0.8
6.1e-06 1.36 -1
6.2e-06 1.36 -1.2
6.3e-06 1.36 -1.2
6.4e-06 1.36 -1.4
6.5e-06 1.28 -1.6
6.6e-06 1.28 -1.6
6.7e-06 1.28 -1.8
6.8e-06 1.28 -2
6.9e-06 1.28 -2
7e-06 1.2 -2.2
7.1e-06 1.28 -2.4
7.2e-06 1.2 -2.4
7.3e-06 1.2 -2.6
7.4e-06 1.2 -2.6
7.5e-06 1.2 -2.8
7.6e-06 1.2 -3
7.7e-06 1.12 -3
7.8e-06 1.04 -3.2
7.9e-06 1.04 -3.2
8e-06 1.04 -3.4
8.1e-06 1.04 -3.4
8.2e-06 1.04 -3.6
8.3e-06 0.96 -3.6
8.4e-06 0.88 -3.6
8.5e-06 0.96 -3.8
8.6e-06 0.88 -4
8.7e-06 0.88 -4.2
8.8e-06 0.8 -4
8.9e-06 0.72 -4.2
9e-06 0.72 -4.4
9.1e-06 0.72 -4.6
9.2e-06 0.72 -4.6
9.3e-06 0.72 -4.6
9.4e-06 0.64 -4.8
9.5e-06 0.64 -4.8
9.6e-06 0.56 -5
9.7e-06 0.56 -4.8
9.8e-06 0.56 -5
9.9e-06 0.56 -5
1e-05 0.48 -5.2
1.01e-05 0.4 -5.4
1.02e-05 0.4 -5.4
1.03e-05 0.32 -5.6
1.04e-05 0.32 -5.4
1.05e-05 0.32 -5.6
1.06e-05 0.24 -5.6
1.07e-05 0.24 -5.8
1.08e-05 0.24 -5.8
1.09e-05 0.24 -5.8
1.1e-05 0.16 -5.8
1.11e-05 0.08 -5.8
1.12e-05 0.08 -5.8
1.13e-05 0 -5.8
1.14e-05 0 -6.2
1.15e-05 0 -6
1.16e-05 0 -6.2
1.17e-05 -0.16 -6.2
1.18e-05 -0.16 -6.2
1.19e-05 -0.16 -6.2
1.2e-05 -0.24 -6.2
1.21e-05 -0.32 -6.4
1.22e-05 -0.32 -6.2
1.23e-05 -0.32 -6.4
1.24e-05 -0.4 -6.4
1.25e-05 -0.4 -6.4
1.26e-05 -0.4 -6.4
1.27e-05 -0.48 -6.4
1.28e-05 -0.48 -6.4
1.29e-05 -0.48 -6.2
1.3e-05 -0.56 -6.4
1.31e-05 -0.64 -6.4
1.32e-05 -0.64 -6.2
1.33e-05 -0.64 -6.4
1.34e-05 -0.72 -6.2
1.35e-05 -0.72 -6.4
1.36e-05 -0.72 -6.2
1.37e-05 -0.8 -6.4
1.38e-05 -0.8 -6.2
1.39e-05 -0.8 -6.2
1.4e-05 -0.88 -6.2
1.41e-05 -0.96 -6.2
1.42e-05 -0.96 -6.2
1.43e-05 -0.96 -6
1.44e-05 -1.04 -6
1.45e-05 -1.04 -5.8
1.46e-05 -1.04 -6
1.47e-05 -1.12 -5.8
1.48e-05 -1.12 -6
1.49e-05 -1.12 -5.8
