,CH2(Unit:V),CH3(Unit:V)
Frequency:,64.000 kHz,64.000 kHz
Period:,15.625 uS,15.625 uS
PK-PK:,420mV,5.00V
1,-0.208,-1.120
2,-0.196,-1.040
3,-0.208,-1.200
4,-0.196,-1.120
5,-0.204,-1.320
6,-0.196,-1.240
7,-0.208,-1.400
8,-0.192,-1.320
9,-0.200,-1.480
10,-0.196,-1.400
11,-0.204,-1.560
12,-0.192,-1.480
13,-0.204,-1.640
14,-0.192,-1.560
15,-0.200,-1.720
16,-0.192,-1.640
17,-0.196,-1.800
18,-0.188,-1.720
19,-0.192,-1.840
20,-0.184,-1.800
21,-0.192,-1.920
22,-0.180,-1.840
23,-0.188,-2.000
24,-0.176,-1.920
25,-0.184,-2.040
26,-0.172,-2.000
27,-0.180,-2.120
28,-0.172,-2.040
29,-0.176,-2.160
30,-0.164,-2.120
31,-0.176,-2.200
32,-0.160,-2.160
33,-0.168,-2.280
34,-0.156,-2.200
35,-0.172,-2.320
36,-0.144,-2.280
37,-0.164,-2.360
38,-0.140,-2.320
39,-0.156,-2.400
40,-0.140,-2.360
41,-0.148,-2.440
42,-0.128,-2.400
43,-0.144,-2.440
44,-0.128,-2.440
45,-0.136,-2.480
46,-0.120,-2.440
47,-0.132,-2.520
48,-0.120,-2.480
49,-0.120,-2.520
50,-0.112,-2.480
51,-0.116,-2.520
52,-0.104,-2.520
53,-0.108,-2.560
54,-0.092,-2.520
55,-0.100,-2.560
56,-0.088,-2.560
57,-0.096,-2.560
58,-0.084,-2.560
59,-0.088,-2.560
60,-0.076,-2.560
61,-0.080,-2.560
62,-0.068,-2.560
63,-0.072,-2.560
64,-0.060,-2.520
65,-0.064,-2.560
66,-0.052,-2.520
67,-0.056,-2.520
68,-0.044,-2.480
69,-0.048,-2.520
70,-0.036,-2.480
71,-0.040,-2.480
72,-0.032,-2.440
73,-0.032,-2.440
74,-0.024,-2.440
75,-0.024,-2.440
76,-0.012,-2.400
77,-0.016,-2.400
78,0.000,-2.360
79,-0.008,-2.360
80,0.004,-2.320
81,0.000,-2.320
82,0.008,-2.280
83,0.004,-2.280
84,0.024,-2.200
85,0.012,-2.200
86,0.032,-2.160
87,0.024,-2.160
88,0.036,-2.120
89,0.032,-2.120
90,0.044,-2.040
91,0.040,-2.040
92,0.056,-2.000
93,0.044,-2.000
94,0.064,-1.920
95,0.056,-1.920
96,0.068,-1.880
97,0.064,-1.840
98,0.080,-1.800
99,0.072,-1.800
100,0.084,-1.720
101,0.080,-1.720
102,0.092,-1.640
103,0.088,-1.640
104,0.100,-1.560
105,0.092,-1.560
106,0.104,-1.480
107,0.096,-1.480
108,0.112,-1.400
109,0.108,-1.400
110,0.120,-1.320
111,0.116,-1.320
112,0.124,-1.240
113,0.120,-1.200
114,0.132,-1.160
115,0.124,-1.120
116,0.140,-1.040
117,0.132,-1.040
118,0.144,-0.960
119,0.140,-0.960
120,0.152,-0.840
121,0.144,-0.840
122,0.156,-0.760
123,0.148,-0.760
124,0.156,-0.680
125,0.156,-0.680
126,0.168,-0.560
127,0.160,-0.560
128,0.172,-0.480
129,0.168,-0.480
130,0.176,-0.360
131,0.168,-0.360
132,0.180,-0.280
133,0.168,-0.280
134,0.184,-0.160
135,0.176,-0.160
136,0.184,-0.080
137,0.184,-0.080
138,0.188,0.040
139,0.184,0.040
140,0.192,0.120
141,0.184,0.120
142,0.196,0.240
143,0.188,0.240
144,0.196,0.320
145,0.192,0.320
146,0.204,0.400
147,0.188,0.440
148,0.204,0.520
149,0.192,0.520
150,0.204,0.600
151,0.192,0.600
152,0.208,0.720
153,0.196,0.720
154,0.208,0.800
155,0.196,0.800
156,0.208,0.920
157,0.196,0.920
158,0.208,1.000
159,0.200,1.000
160,0.204,1.080
161,0.196,1.080
162,0.208,1.160
163,0.196,1.160
164,0.208,1.240
165,0.192,1.240
166,0.208,1.320
167,0.196,1.360
168,0.200,1.400
169,0.192,1.440
170,0.204,1.480
171,0.192,1.520
172,0.200,1.560
173,0.188,1.600
174,0.200,1.640
175,0.184,1.640
176,0.192,1.720
177,0.180,1.720
178,0.192,1.800
179,0.180,1.800
180,0.192,1.840
181,0.172,1.840
182,0.188,1.920
183,0.172,1.920
184,0.184,1.960
185,0.168,1.960
186,0.176,2.040
187,0.160,2.040
188,0.176,2.080
189,0.156,2.080
190,0.168,2.120
191,0.152,2.120
192,0.168,2.160
193,0.148,2.160
194,0.160,2.200
195,0.140,2.200
196,0.156,2.240
197,0.140,2.240
198,0.152,2.280
199,0.132,2.280
200,0.144,2.320
201,0.124,2.320
202,0.132,2.360
203,0.116,2.360
204,0.128,2.360
205,0.112,2.360
206,0.124,2.400
207,0.108,2.400
208,0.120,2.400
209,0.096,2.400
210,0.108,2.400
211,0.092,2.400
212,0.104,2.400
213,0.080,2.400
214,0.100,2.440
215,0.080,2.400
216,0.092,2.440
217,0.064,2.400
218,0.080,2.440
219,0.060,2.400
220,0.072,2.400
221,0.052,2.400
222,0.064,2.400
223,0.048,2.360
224,0.056,2.400
225,0.040,2.360
226,0.048,2.360
227,0.028,2.320
228,0.044,2.360
229,0.020,2.280
230,0.032,2.320
231,0.012,2.280
232,0.028,2.280
233,0.008,2.240
234,0.016,2.280
235,-0.004,2.200
236,0.012,2.240
237,-0.008,2.160
238,0.004,2.200
239,-0.020,2.080
240,-0.008,2.160
241,-0.024,2.040
242,-0.012,2.080
243,-0.036,2.000
244,-0.020,2.040
245,-0.044,1.920
246,-0.020,2.000
247,-0.052,1.880
248,-0.040,1.920
249,-0.060,1.800
250,-0.044,1.880
251,-0.072,1.720
252,-0.056,1.800
253,-0.076,1.680
254,-0.064,1.760
255,-0.080,1.600
256,-0.068,1.680
257,-0.088,1.520
258,-0.080,1.600
259,-0.092,1.440
260,-0.076,1.520
261,-0.108,1.360
262,-0.092,1.440
263,-0.108,1.280
264,-0.100,1.360
265,-0.120,1.200
266,-0.108,1.280
267,-0.124,1.120
268,-0.108,1.200
269,-0.132,1.040
270,-0.120,1.120
271,-0.136,0.920
272,-0.124,1.000
273,-0.140,0.840
274,-0.132,0.920
275,-0.156,0.760
276,-0.136,0.840
277,-0.156,0.640
278,-0.144,0.720
279,-0.160,0.560
280,-0.152,0.640
281,-0.164,0.440
282,-0.152,0.560
283,-0.168,0.360
284,-0.160,0.440
285,-0.172,0.280
286,-0.160,0.360
287,-0.180,0.160
288,-0.172,0.240
289,-0.184,0.080
290,-0.172,0.160
291,-0.184,-0.040
292,-0.172,0.040
293,-0.188,-0.120
294,-0.176,-0.040
295,-0.192,-0.240
296,-0.184,-0.160
297,-0.196,-0.320
298,-0.184,-0.240
299,-0.196,-0.440
300,-0.188,-0.360
301,-0.200,-0.520
302,-0.188,-0.440
303,-0.200,-0.640
304,-0.188,-0.560
305,-0.204,-0.720
306,-0.192,-0.640
307,-0.208,-0.840
308,-0.192,-0.720
309,-0.204,-0.920
310,-0.196,-0.840
311,-0.204,-1.000
312,-0.196,-0.920
313,-0.208,-1.120
314,-0.200,-1.040
315,-0.208,-1.200
316,-0.196,-1.120
317,-0.204,-1.280
318,-0.200,-1.200
319,-0.204,-1.360
320,-0.196,-1.280
321,-0.204,-1.440
322,-0.196,-1.360
323,-0.204,-1.520
324,-0.192,-1.480
325,-0.200,-1.600
326,-0.192,-1.560
327,-0.196,-1.680
328,-0.192,-1.600
329,-0.196,-1.760
330,-0.188,-1.680
331,-0.196,-1.840
332,-0.188,-1.760
333,-0.192,-1.920
334,-0.180,-1.840
335,-0.188,-1.960
336,-0.180,-1.920
337,-0.188,-2.040
338,-0.176,-1.960
339,-0.180,-2.080
340,-0.172,-2.040
341,-0.180,-2.160
342,-0.164,-2.120
343,-0.172,-2.200
344,-0.160,-2.160
345,-0.168,-2.240
346,-0.156,-2.200
347,-0.164,-2.280
348,-0.156,-2.240
349,-0.160,-2.360
350,-0.148,-2.320
351,-0.156,-2.360
352,-0.144,-2.360
353,-0.148,-2.400
354,-0.136,-2.400
355,-0.144,-2.440
356,-0.128,-2.400
357,-0.136,-2.480
358,-0.128,-2.440
359,-0.128,-2.480
360,-0.120,-2.480
361,-0.120,-2.520
362,-0.112,-2.480
363,-0.116,-2.520
364,-0.104,-2.520
365,-0.116,-2.560
366,-0.100,-2.520
367,-0.104,-2.560
368,-0.092,-2.520
369,-0.096,-2.560
370,-0.080,-2.560
371,-0.088,-2.560
372,-0.076,-2.560
373,-0.084,-2.560
374,-0.072,-2.560
375,-0.076,-2.560
376,-0.064,-2.520
377,-0.064,-2.520
378,-0.052,-2.520
379,-0.056,-2.520
380,-0.048,-2.520
381,-0.052,-2.520
382,-0.040,-2.480
383,-0.040,-2.480
384,-0.032,-2.480
385,-0.032,-2.440
386,-0.016,-2.440
387,-0.024,-2.440
388,-0.012,-2.400
389,-0.016,-2.400
390,-0.004,-2.360
391,-0.012,-2.360
392,0.000,-2.320
393,0.000,-2.320
394,0.012,-2.280
395,0.004,-2.280
396,0.020,-2.240
397,0.016,-2.240
398,0.028,-2.200
399,0.020,-2.160
400,0.032,-2.120
401,0.032,-2.120
402,0.048,-2.080
403,0.036,-2.080
404,0.052,-2.000
405,0.044,-2.000
406,0.060,-1.960
407,0.056,-1.960
408,0.064,-1.880
409,0.064,-1.880
410,0.072,-1.800
411,0.072,-1.800
412,0.088,-1.720
413,0.076,-1.720
414,0.092,-1.640
415,0.088,-1.680
416,0.096,-1.600
417,0.088,-1.560
418,0.104,-1.520
419,0.100,-1.480
420,0.116,-1.400
421,0.108,-1.400
422,0.120,-1.320
423,0.116,-1.320
424,0.124,-1.240
425,0.116,-1.240
426,0.128,-1.160
427,0.124,-1.160
428,0.136,-1.080
429,0.132,-1.080
430,0.148,-1.000
431,0.140,-0.960
432,0.148,-0.880
433,0.144,-0.880
434,0.156,-0.800
435,0.148,-0.800
