,CH2(Unit:V),CH3(Unit:V)
Frequency:,78.000 kHz,78.000 kHz
Period:,12.821 uS,12.821 uS
PK-PK:,492mV,4.92V
1,-0.108,0.440
2,-0.096,0.520
3,-0.100,0.520
4,-0.084,0.640
5,-0.096,0.680
6,-0.076,0.760
7,-0.080,0.760
8,-0.064,0.880
9,-0.068,0.880
10,-0.048,1.000
11,-0.056,1.000
12,-0.040,1.080
13,-0.052,1.120
14,-0.020,1.200
15,-0.040,1.200
16,-0.016,1.320
17,-0.032,1.320
18,-0.004,1.400
19,-0.008,1.400
20,0.004,1.480
21,-0.004,1.520
22,0.020,1.600
23,0.008,1.600
24,0.028,1.680
25,0.024,1.680
26,0.040,1.760
27,0.036,1.760
28,0.052,1.840
29,0.048,1.840
30,0.064,1.920
31,0.056,1.920
32,0.072,2.000
33,0.068,2.000
34,0.084,2.040
35,0.080,2.040
36,0.100,2.120
37,0.088,2.120
38,0.104,2.160
39,0.100,2.160
40,0.116,2.200
41,0.112,2.200
42,0.124,2.240
43,0.124,2.240
44,0.140,2.320
45,0.132,2.320
46,0.144,2.320
47,0.136,2.320
48,0.152,2.360
49,0.144,2.360
50,0.160,2.360
51,0.156,2.360
52,0.168,2.400
53,0.164,2.400
54,0.180,2.400
55,0.172,2.400
56,0.184,2.400
57,0.176,2.400
58,0.192,2.400
59,0.188,2.400
60,0.204,2.400
61,0.192,2.360
62,0.208,2.400
63,0.196,2.360
64,0.208,2.400
65,0.204,2.320
66,0.216,2.360
67,0.208,2.280
68,0.220,2.320
69,0.216,2.280
70,0.232,2.320
71,0.216,2.240
72,0.228,2.280
73,0.220,2.160
74,0.232,2.200
75,0.224,2.120
76,0.236,2.160
77,0.228,2.080
78,0.236,2.120
79,0.228,2.000
80,0.236,2.040
81,0.228,1.920
82,0.240,2.000
83,0.228,1.840
84,0.240,1.920
85,0.228,1.760
86,0.240,1.840
87,0.232,1.680
88,0.240,1.760
89,0.224,1.600
90,0.240,1.680
91,0.224,1.520
92,0.236,1.600
93,0.220,1.400
94,0.236,1.520
95,0.220,1.320
96,0.228,1.400
97,0.216,1.200
98,0.232,1.320
99,0.208,1.120
100,0.220,1.200
101,0.208,1.000
102,0.220,1.120
103,0.204,0.880
104,0.216,1.000
105,0.200,0.800
106,0.212,0.880
107,0.188,0.680
108,0.200,0.760
109,0.184,0.560
110,0.196,0.640
111,0.180,0.440
112,0.196,0.560
113,0.172,0.320
114,0.184,0.440
115,0.160,0.200
116,0.176,0.320
117,0.152,0.080
118,0.168,0.200
119,0.144,-0.040
120,0.160,0.080
121,0.136,-0.160
122,0.152,-0.040
123,0.124,-0.280
124,0.144,-0.160
125,0.116,-0.400
126,0.132,-0.280
127,0.112,-0.520
128,0.124,-0.400
129,0.100,-0.640
130,0.112,-0.560
131,0.088,-0.760
132,0.100,-0.640
133,0.076,-0.880
134,0.088,-0.760
135,0.068,-1.000
136,0.076,-0.880
137,0.056,-1.120
138,0.068,-1.000
139,0.044,-1.200
140,0.060,-1.120
141,0.032,-1.320
142,0.048,-1.240
143,0.020,-1.400
144,0.032,-1.320
145,0.012,-1.520
146,0.024,-1.440
147,-0.004,-1.600
148,0.012,-1.520
149,-0.020,-1.720
150,0.004,-1.600
151,-0.024,-1.800
152,-0.012,-1.720
153,-0.036,-1.880
154,-0.024,-1.800
155,-0.044,-1.960
156,-0.032,-1.880
157,-0.060,-2.040
158,-0.040,-1.960
159,-0.076,-2.120
160,-0.052,-2.040
161,-0.084,-2.160
162,-0.068,-2.120
163,-0.092,-2.240
164,-0.076,-2.160
165,-0.104,-2.280
166,-0.088,-2.240
167,-0.116,-2.320
168,-0.100,-2.280
169,-0.124,-2.360
170,-0.112,-2.360
171,-0.132,-2.440
172,-0.116,-2.400
173,-0.140,-2.440
174,-0.124,-2.440
175,-0.156,-2.480
176,-0.140,-2.440
177,-0.160,-2.520
178,-0.148,-2.480
179,-0.172,-2.520
180,-0.156,-2.520
181,-0.176,-2.520
182,-0.164,-2.520
183,-0.184,-2.520
184,-0.168,-2.520
185,-0.192,-2.520
186,-0.180,-2.520
187,-0.200,-2.520
188,-0.184,-2.520
189,-0.208,-2.520
190,-0.192,-2.520
191,-0.208,-2.520
192,-0.196,-2.480
193,-0.216,-2.480
194,-0.208,-2.480
195,-0.224,-2.480
196,-0.212,-2.440
197,-0.224,-2.440
198,-0.212,-2.400
199,-0.232,-2.400
200,-0.212,-2.360
201,-0.232,-2.360
202,-0.224,-2.320
203,-0.236,-2.320
204,-0.220,-2.240
205,-0.236,-2.240
206,-0.224,-2.200
207,-0.236,-2.200
208,-0.224,-2.120
209,-0.240,-2.120
210,-0.228,-2.080
211,-0.240,-2.040
212,-0.232,-2.000
213,-0.240,-2.000
214,-0.228,-1.920
215,-0.236,-1.880
216,-0.228,-1.840
217,-0.240,-1.800
218,-0.228,-1.760
219,-0.236,-1.720
220,-0.228,-1.640
221,-0.236,-1.640
222,-0.220,-1.560
223,-0.232,-1.560
224,-0.220,-1.440
225,-0.224,-1.440
226,-0.216,-1.360
227,-0.224,-1.360
228,-0.216,-1.240
229,-0.220,-1.240
230,-0.208,-1.160
231,-0.216,-1.120
232,-0.204,-1.040
233,-0.208,-1.000
234,-0.196,-0.920
235,-0.200,-0.920
236,-0.192,-0.800
237,-0.204,-0.800
238,-0.188,-0.680
239,-0.188,-0.680
240,-0.176,-0.560
241,-0.180,-0.560
242,-0.172,-0.440
243,-0.176,-0.440
244,-0.164,-0.320
245,-0.168,-0.320
246,-0.156,-0.200
247,-0.160,-0.200
248,-0.148,-0.080
249,-0.152,-0.080
250,-0.136,0.040
251,-0.140,0.040
252,-0.128,0.160
253,-0.132,0.160
254,-0.120,0.280
255,-0.120,0.280
256,-0.104,0.400
257,-0.116,0.400
258,-0.096,0.520
259,-0.104,0.520
260,-0.084,0.640
261,-0.092,0.640
262,-0.080,0.720
263,-0.084,0.760
264,-0.068,0.840
265,-0.072,0.880
266,-0.052,0.960
267,-0.056,0.960
268,-0.044,1.080
269,-0.048,1.080
270,-0.028,1.160
271,-0.040,1.200
272,-0.024,1.280
273,-0.024,1.280
274,-0.008,1.400
275,-0.012,1.400
276,0.004,1.480
277,0.000,1.480
278,0.012,1.560
279,0.008,1.560
280,0.028,1.680
281,0.020,1.680
282,0.032,1.760
283,0.036,1.760
284,0.048,1.840
