,CH2(Unit:V),CH3(Unit:V)
Frequency:,73.200 kHz,73.200 kHz
Period:,13.661 uS,13.661 uS
PK-PK:,720mV,4.88V
1,0.332,2.320
2,0.340,2.320
3,0.332,2.320
4,0.352,2.360
5,0.336,2.360
6,0.360,2.360
7,0.340,2.360
8,0.356,2.360
9,0.340,2.360
10,0.352,2.360
11,0.336,2.360
12,0.360,2.360
13,0.340,2.360
14,0.360,2.360
15,0.344,2.360
16,0.356,2.360
17,0.344,2.320
18,0.352,2.360
19,0.340,2.320
20,0.348,2.320
21,0.340,2.280
22,0.348,2.320
23,0.336,2.240
24,0.348,2.280
25,0.328,2.200
26,0.344,2.240
27,0.324,2.160
28,0.336,2.200
29,0.320,2.120
30,0.328,2.160
31,0.316,2.040
32,0.328,2.120
33,0.304,2.000
34,0.320,2.040
35,0.300,1.920
36,0.316,2.000
37,0.288,1.880
38,0.300,1.920
39,0.280,1.800
40,0.296,1.880
41,0.272,1.720
42,0.288,1.800
43,0.264,1.640
44,0.276,1.720
45,0.248,1.600
46,0.260,1.640
47,0.244,1.480
48,0.252,1.560
49,0.228,1.400
50,0.248,1.480
51,0.216,1.320
52,0.232,1.400
53,0.204,1.240
54,0.216,1.320
55,0.192,1.120
56,0.208,1.200
57,0.176,1.040
58,0.192,1.120
59,0.164,0.920
60,0.176,1.000
61,0.148,0.840
62,0.164,0.920
63,0.132,0.720
64,0.148,0.800
65,0.120,0.600
66,0.140,0.720
67,0.100,0.520
68,0.120,0.600
69,0.088,0.400
70,0.108,0.480
71,0.068,0.280
72,0.088,0.400
73,0.056,0.160
74,0.076,0.280
75,0.040,0.040
76,0.060,0.160
77,0.024,-0.040
78,0.044,0.040
79,0.008,-0.160
80,0.024,-0.040
81,-0.008,-0.280
82,0.008,-0.160
83,-0.024,-0.400
84,0.000,-0.280
85,-0.048,-0.480
86,-0.020,-0.400
87,-0.060,-0.600
88,-0.036,-0.520
89,-0.072,-0.720
90,-0.052,-0.600
91,-0.084,-0.840
92,-0.068,-0.720
93,-0.104,-0.920
94,-0.084,-0.840
95,-0.120,-1.040
96,-0.100,-0.920
97,-0.136,-1.120
98,-0.112,-1.040
99,-0.148,-1.240
100,-0.128,-1.120
101,-0.164,-1.320
102,-0.148,-1.240
103,-0.176,-1.440
104,-0.160,-1.320
105,-0.192,-1.520
106,-0.176,-1.440
107,-0.204,-1.600
108,-0.188,-1.520
109,-0.216,-1.680
110,-0.204,-1.600
111,-0.232,-1.760
112,-0.216,-1.680
113,-0.240,-1.840
114,-0.224,-1.760
115,-0.252,-1.920
116,-0.244,-1.840
117,-0.264,-2.000
118,-0.248,-1.920
119,-0.276,-2.080
120,-0.264,-2.000
121,-0.288,-2.120
122,-0.272,-2.080
123,-0.296,-2.200
124,-0.284,-2.120
125,-0.300,-2.240
126,-0.288,-2.200
127,-0.308,-2.280
128,-0.296,-2.240
129,-0.316,-2.320
130,-0.304,-2.280
131,-0.328,-2.360
132,-0.316,-2.320
133,-0.332,-2.400
134,-0.320,-2.360
135,-0.340,-2.440
136,-0.324,-2.400
137,-0.340,-2.440
138,-0.332,-2.440
139,-0.348,-2.480
140,-0.332,-2.440
141,-0.348,-2.480
142,-0.340,-2.480
143,-0.352,-2.480
144,-0.336,-2.480
145,-0.356,-2.520
146,-0.344,-2.480
147,-0.356,-2.520
148,-0.348,-2.480
149,-0.356,-2.480
150,-0.344,-2.480
151,-0.352,-2.480
152,-0.344,-2.480
153,-0.352,-2.480
154,-0.344,-2.440
155,-0.352,-2.440
156,-0.344,-2.440
157,-0.352,-2.440
158,-0.340,-2.400
159,-0.348,-2.400
160,-0.336,-2.360
161,-0.340,-2.400
162,-0.332,-2.360
163,-0.340,-2.360
164,-0.328,-2.320
165,-0.336,-2.280
166,-0.320,-2.240
167,-0.332,-2.240
168,-0.316,-2.200
169,-0.320,-2.200
170,-0.308,-2.160
171,-0.312,-2.160
172,-0.300,-2.080
173,-0.308,-2.080
174,-0.292,-2.040
175,-0.300,-2.040
176,-0.280,-1.960
177,-0.292,-1.960
178,-0.272,-1.880
179,-0.276,-1.880
180,-0.260,-1.800
181,-0.272,-1.800
182,-0.256,-1.720
183,-0.256,-1.720
184,-0.244,-1.640
185,-0.244,-1.640
186,-0.232,-1.560
187,-0.236,-1.560
188,-0.216,-1.480
189,-0.224,-1.480
190,-0.204,-1.360
191,-0.212,-1.360
192,-0.196,-1.280
193,-0.196,-1.280
194,-0.176,-1.200
195,-0.184,-1.160
196,-0.168,-1.080
197,-0.168,-1.080
198,-0.152,-1.000
199,-0.156,-0.960
200,-0.140,-0.880
201,-0.140,-0.880
202,-0.120,-0.760
203,-0.124,-0.760
204,-0.104,-0.640
205,-0.108,-0.640
206,-0.092,-0.560
207,-0.092,-0.560
208,-0.072,-0.440
209,-0.076,-0.440
210,-0.060,-0.320
211,-0.064,-0.320
212,-0.040,-0.200
213,-0.044,-0.200
214,-0.028,-0.120
