,CH2(Unit:V),CH3(Unit:V)
Frequency:,75.800 kHz,75.800 kHz
Period:,13.193 uS,13.193 uS
PK-PK:,600mV,4.92V
1,0.076,1.560
2,0.096,1.640
3,0.084,1.640
4,0.104,1.720
5,0.100,1.720
6,0.120,1.800
7,0.116,1.800
8,0.128,1.880
9,0.128,1.880
10,0.144,1.960
11,0.136,1.960
12,0.152,2.000
13,0.148,2.000
14,0.164,2.080
15,0.160,2.080
16,0.176,2.120
17,0.172,2.120
18,0.184,2.160
19,0.184,2.160
20,0.196,2.240
21,0.196,2.240
22,0.208,2.280
23,0.204,2.280
24,0.220,2.280
25,0.216,2.280
26,0.228,2.320
27,0.224,2.320
28,0.236,2.360
29,0.228,2.360
30,0.240,2.360
31,0.240,2.360
32,0.248,2.400
33,0.240,2.360
34,0.260,2.400
35,0.256,2.400
36,0.264,2.400
37,0.252,2.400
38,0.272,2.400
39,0.264,2.360
40,0.276,2.400
41,0.268,2.360
42,0.280,2.360
43,0.272,2.320
44,0.288,2.360
45,0.272,2.320
46,0.296,2.360
47,0.272,2.280
48,0.292,2.320
49,0.272,2.240
50,0.300,2.280
51,0.280,2.200
52,0.300,2.240
53,0.280,2.160
54,0.292,2.200
55,0.280,2.120
56,0.296,2.160
57,0.284,2.040
58,0.296,2.080
59,0.280,2.000
60,0.296,2.040
61,0.280,1.920
62,0.292,2.000
63,0.276,1.840
64,0.292,1.920
65,0.276,1.760
66,0.284,1.840
67,0.272,1.680
68,0.284,1.760
69,0.268,1.600
70,0.284,1.680
71,0.264,1.520
72,0.272,1.600
73,0.256,1.440
74,0.268,1.520
75,0.252,1.360
76,0.260,1.440
77,0.244,1.240
78,0.260,1.320
79,0.240,1.120
80,0.252,1.240
81,0.228,1.040
82,0.240,1.120
83,0.224,0.920
84,0.236,1.040
85,0.208,0.840
86,0.224,0.920
87,0.204,0.720
88,0.212,0.800
89,0.184,0.600
90,0.204,0.720
91,0.180,0.480
92,0.196,0.600
93,0.176,0.400
94,0.192,0.480
95,0.160,0.280
96,0.176,0.360
97,0.148,0.160
98,0.164,0.240
99,0.128,0.040
100,0.148,0.160
101,0.124,-0.080
102,0.136,0.000
103,0.112,-0.200
104,0.128,-0.080
105,0.096,-0.320
106,0.116,-0.200
107,0.084,-0.440
108,0.100,-0.320
109,0.072,-0.560
110,0.092,-0.440
111,0.060,-0.680
112,0.076,-0.560
113,0.044,-0.760
114,0.064,-0.680
115,0.028,-0.880
116,0.044,-0.800
117,0.020,-1.000
118,0.036,-0.880
119,0.008,-1.120
120,0.024,-1.000
121,-0.008,-1.200
122,0.008,-1.120
123,-0.024,-1.320
124,-0.004,-1.200
125,-0.040,-1.400
126,-0.020,-1.320
127,-0.048,-1.520
128,-0.028,-1.400
129,-0.064,-1.600
130,-0.048,-1.520
131,-0.080,-1.680
132,-0.060,-1.600
133,-0.092,-1.760
134,-0.076,-1.680
135,-0.100,-1.840
136,-0.088,-1.800
137,-0.112,-1.920
138,-0.100,-1.880
139,-0.136,-2.000
140,-0.116,-1.920
141,-0.144,-2.080
142,-0.124,-2.000
143,-0.152,-2.160
144,-0.140,-2.080
145,-0.164,-2.200
146,-0.152,-2.160
147,-0.180,-2.240
148,-0.160,-2.200
149,-0.188,-2.320
150,-0.172,-2.240
151,-0.200,-2.360
152,-0.184,-2.320
153,-0.208,-2.400
154,-0.192,-2.360
155,-0.212,-2.440
156,-0.200,-2.400
157,-0.232,-2.440
158,-0.208,-2.440
159,-0.236,-2.480
160,-0.224,-2.440
161,-0.244,-2.480
162,-0.232,-2.480
163,-0.248,-2.520
164,-0.236,-2.480
165,-0.256,-2.520
166,-0.244,-2.520
167,-0.264,-2.520
168,-0.252,-2.520
169,-0.268,-2.520
170,-0.256,-2.520
171,-0.276,-2.520
172,-0.260,-2.520
173,-0.280,-2.520
174,-0.264,-2.480
175,-0.288,-2.480
176,-0.272,-2.480
177,-0.288,-2.480
178,-0.280,-2.440
179,-0.288,-2.440
180,-0.276,-2.400
181,-0.296,-2.400
182,-0.276,-2.360
183,-0.296,-2.360
184,-0.280,-2.320
185,-0.296,-2.320
186,-0.284,-2.280
187,-0.296,-2.280
188,-0.284,-2.240
189,-0.296,-2.240
190,-0.280,-2.160
191,-0.292,-2.160
192,-0.284,-2.120
193,-0.292,-2.120
194,-0.284,-2.040
195,-0.288,-2.040
196,-0.280,-1.960
197,-0.284,-1.960
198,-0.272,-1.880
199,-0.284,-1.880
200,-0.272,-1.840
201,-0.280,-1.800
202,-0.272,-1.720
203,-0.276,-1.720
204,-0.260,-1.640
205,-0.268,-1.640
206,-0.256,-1.560
207,-0.260,-1.560
208,-0.252,-1.480
209,-0.256,-1.440
210,-0.244,-1.360
211,-0.252,-1.360
212,-0.236,-1.240
213,-0.244,-1.240
214,-0.228,-1.160
215,-0.236,-1.160
216,-0.220,-1.040
217,-0.228,-1.040
218,-0.212,-0.960
219,-0.216,-0.920
220,-0.204,-0.840
221,-0.204,-0.840
222,-0.188,-0.720
223,-0.192,-0.720
224,-0.180,-0.600
225,-0.184,-0.600
226,-0.172,-0.520
227,-0.172,-0.480
228,-0.160,-0.400
229,-0.164,-0.360
230,-0.148,-0.280
231,-0.148,-0.240
232,-0.136,-0.160
233,-0.140,-0.120
234,-0.124,-0.040
235,-0.128,-0.040
236,-0.108,0.080
237,-0.120,0.080
238,-0.092,0.200
239,-0.104,0.200
240,-0.080,0.320
241,-0.088,0.320
242,-0.072,0.440
243,-0.072,0.440
244,-0.060,0.560
245,-0.064,0.560
246,-0.040,0.640
247,-0.052,0.640
248,-0.028,0.760
249,-0.036,0.800
250,-0.012,0.880
251,-0.020,0.880
252,0.000,1.000
253,-0.008,1.000
254,0.008,1.080
255,0.008,1.080
256,0.020,1.200
257,0.024,1.200
258,0.044,1.280
259,0.032,1.280
260,0.052,1.400
261,0.048,1.400
262,0.064,1.480
263,0.056,1.480
264,0.076,1.560
265,0.076,1.560
266,0.096,1.640
267,0.088,1.680
268,0.104,1.720
269,0.104,1.720
270,0.116,1.800
271,0.112,1.800
272,0.132,1.880
273,0.124,1.880
274,0.144,1.960
275,0.140,1.960
276,0.156,2.000
277,0.152,2.040
278,0.164,2.080
279,0.160,2.080
280,0.180,2.120
281,0.172,2.120
282,0.188,2.200
283,0.188,2.160
284,0.200,2.240
285,0.196,2.240
286,0.208,2.280
287,0.204,2.280
288,0.216,2.280
289,0.208,2.280
290,0.228,2.320
291,0.224,2.320
292,0.236,2.360
293,0.228,2.360
294,0.244,2.360
295,0.236,2.360
296,0.256,2.400
297,0.244,2.360
298,0.260,2.400
299,0.252,2.400
300,0.264,2.400
301,0.260,2.400
302,0.268,2.400
303,0.264,2.360
304,0.276,2.400
305,0.268,2.360
306,0.280,2.360
307,0.272,2.320
308,0.288,2.360
309,0.276,2.320
310,0.288,2.360
311,0.280,2.280
312,0.292,2.320
313,0.284,2.240
314,0.292,2.280
315,0.280,2.200
316,0.292,2.240
317,0.284,2.160
318,0.292,2.200
319,0.284,2.080
320,0.296,2.160
321,0.280,2.040
322,0.296,2.120
323,0.284,2.000
324,0.292,2.040
325,0.284,1.920
326,0.288,1.960
327,0.276,1.840
328,0.292,1.920
329,0.272,1.760
330,0.288,1.840
331,0.272,1.680
332,0.284,1.760
333,0.268,1.600
334,0.280,1.680
335,0.260,1.520
336,0.272,1.600
337,0.252,1.440
338,0.268,1.520
339,0.252,1.320
340,0.260,1.440
341,0.244,1.240
342,0.256,1.320
343,0.240,1.120
344,0.248,1.240
345,0.224,1.040
346,0.240,1.120
347,0.216,0.920
348,0.232,1.040
349,0.208,0.840
350,0.224,0.920
351,0.204,0.720
352,0.216,0.800
353,0.192,0.600
354,0.212,0.680
355,0.176,0.480
356,0.196,0.600
357,0.168,0.360
358,0.184,0.480
359,0.156,0.240
360,0.172,0.360
361,0.148,0.160
362,0.168,0.240
363,0.136,0.000
364,0.152,0.120
365,0.124,-0.080
366,0.140,0.000
367,0.112,-0.200
368,0.128,-0.120
369,0.096,-0.320
370,0.116,-0.200
371,0.088,-0.440
372,0.104,-0.320
373,0.072,-0.560
374,0.084,-0.440
375,0.056,-0.680
376,0.072,-0.560
377,0.044,-0.800
378,0.060,-0.680
379,0.032,-0.880
380,0.052,-0.800
381,0.020,-1.000
382,0.032,-0.920
383,0.000,-1.120
384,0.020,-1.000
385,-0.008,-1.240
386,0.008,-1.120
387,-0.024,-1.320
388,-0.008,-1.200
389,-0.036,-1.400
390,-0.024,-1.320
391,-0.052,-1.520
392,-0.036,-1.440
393,-0.064,-1.600
394,-0.048,-1.520
395,-0.080,-1.680
396,-0.060,-1.600
397,-0.092,-1.760
398,-0.072,-1.720
399,-0.104,-1.880
400,-0.088,-1.800
401,-0.120,-1.920
402,-0.100,-1.880
403,-0.132,-2.000
404,-0.116,-1.920
405,-0.144,-2.080
406,-0.124,-2.000
407,-0.156,-2.160
408,-0.136,-2.080
409,-0.172,-2.200
410,-0.152,-2.160
411,-0.176,-2.240
412,-0.160,-2.200
413,-0.192,-2.320
414,-0.172,-2.280
415,-0.200,-2.360
416,-0.184,-2.320
417,-0.212,-2.400
418,-0.192,-2.360
419,-0.216,-2.440
420,-0.200,-2.400
421,-0.224,-2.440
422,-0.212,-2.440
423,-0.236,-2.480
424,-0.224,-2.440
425,-0.244,-2.480
426,-0.232,-2.480
427,-0.252,-2.520
428,-0.240,-2.480
429,-0.256,-2.520
430,-0.240,-2.520
431,-0.264,-2.520
432,-0.252,-2.520
433,-0.272,-2.520
434,-0.256,-2.520
435,-0.276,-2.520
436,-0.260,-2.480
437,-0.280,-2.520
438,-0.268,-2.480
439,-0.284,-2.480
440,-0.272,-2.440
441,-0.292,-2.480
442,-0.276,-2.440
