                     CH2(Unit:V)     CH3(Unit:V)
Frequency:            74.800 kHz      74.800 kHz
Period:                13.369 uS       13.369 uS
PK-PK:                     704mV           4.92V
1                          0.208           1.960
2                          0.228           2.000
3                          0.224           2.000
4                          0.240           2.080
5                          0.236           2.080
6                          0.248           2.120
7                          0.244           2.120
8                          0.260           2.160
9                          0.256           2.160
10                         0.272           2.200
11                         0.264           2.200
12                         0.280           2.240
13                         0.276           2.240
14                         0.292           2.280
15                         0.288           2.280
16                         0.300           2.320
17                         0.296           2.320
18                         0.304           2.360
19                         0.300           2.320
20                         0.312           2.360
21                         0.308           2.360
22                         0.324           2.360
23                         0.316           2.360
24                         0.324           2.360
25                         0.320           2.360
26                         0.328           2.400
27                         0.324           2.360
28                         0.336           2.400
29                         0.328           2.360
30                         0.344           2.360
31                         0.336           2.360
32                         0.344           2.360
33                         0.332           2.320
34                         0.344           2.360
35                         0.336           2.320
36                         0.344           2.320
37                         0.336           2.280
38                         0.348           2.320
39                         0.340           2.240
40                         0.348           2.280
41                         0.336           2.200
42                         0.348           2.240
43                         0.336           2.160
44                         0.344           2.200
45                         0.332           2.080
46                         0.344           2.160
47                         0.332           2.040
48                         0.340           2.120
49                         0.328           2.000
50                         0.336           2.040
51                         0.320           1.920
52                         0.332           2.000
53                         0.316           1.840
54                         0.328           1.920
55                         0.312           1.800
56                         0.324           1.840
57                         0.308           1.720
58                         0.320           1.760
59                         0.284           1.640
60                         0.316           1.720
61                         0.280           1.520
62                         0.308           1.600
63                         0.280           1.440
64                         0.300           1.560
65                         0.272           1.360
66                         0.284           1.440
67                         0.252           1.280
68                         0.284           1.360
69                         0.240           1.160
70                         0.272           1.240
71                         0.240           1.080
72                         0.256           1.160
73                         0.228           0.960
74                         0.244           1.080
75                         0.212           0.880
76                         0.236           0.960
77                         0.200           0.760
78                         0.220           0.880
79                         0.192           0.640
80                         0.204           0.760
81                         0.176           0.520
82                         0.192           0.640
83                         0.164           0.440
84                         0.180           0.520
85                         0.148           0.320
86                         0.164           0.440
87                         0.136           0.200
88                         0.152           0.320
89                         0.120           0.080
90                         0.136           0.200
91                         0.108          -0.040
92                         0.128           0.080
93                         0.088          -0.160
94                         0.104          -0.040
95                         0.072          -0.240
96                         0.088          -0.160
97                         0.056          -0.360
98                         0.076          -0.280
99                         0.044          -0.480
100                        0.060          -0.400
101                        0.024          -0.600
102                        0.048          -0.480
103                        0.008          -0.720
104                        0.028          -0.600
105                       -0.004          -0.800
106                        0.012          -0.720
107                       -0.024          -0.920
108                       -0.004          -0.840
109                       -0.040          -1.040
110                       -0.016          -0.920
111                       -0.060          -1.120
112                       -0.040          -1.040
113                       -0.072          -1.240
114                       -0.056          -1.160
115                       -0.084          -1.320
116                       -0.068          -1.240
117                       -0.100          -1.440
118                       -0.084          -1.360
119                       -0.120          -1.520
120                       -0.100          -1.440
121                       -0.136          -1.640
122                       -0.116          -1.520
123                       -0.148          -1.720
124                       -0.128          -1.640
125                       -0.160          -1.800
126                       -0.144          -1.720
127                       -0.176          -1.880
128                       -0.160          -1.800
129                       -0.192          -1.960
130                       -0.176          -1.880
131                       -0.204          -2.000
132                       -0.188          -1.960
133                       -0.216          -2.080
134                       -0.196          -2.000
135                       -0.232          -2.120
136                       -0.212          -2.080
137                       -0.240          -2.200
138                       -0.228          -2.160
139                       -0.256          -2.240
140                       -0.236          -2.200
141                       -0.260          -2.320
142                       -0.248          -2.240
143                       -0.272          -2.360
144                       -0.256          -2.320
145                       -0.284          -2.360
146                       -0.272          -2.360
147                       -0.292          -2.440
148                       -0.280          -2.400
149                       -0.296          -2.440
150                       -0.288          -2.400
151                       -0.304          -2.480
152                       -0.296          -2.440
153                       -0.312          -2.480
154                       -0.304          -2.480
155                       -0.320          -2.480
156                       -0.312          -2.480
157                       -0.328          -2.520
158                       -0.316          -2.480
159                       -0.332          -2.520
160                       -0.324          -2.480
161                       -0.340          -2.520
162                       -0.324          -2.480
163                       -0.340          -2.480
164                       -0.332          -2.480
165                       -0.344          -2.480
166                       -0.336          -2.480
167                       -0.344          -2.480
168                       -0.336          -2.440
169                       -0.348          -2.440
170                       -0.336          -2.440
171                       -0.352          -2.440
172                       -0.336          -2.400
173                       -0.348          -2.400
174                       -0.340          -2.360
175                       -0.344          -2.360
176                       -0.336          -2.320
177                       -0.344          -2.320
178                       -0.336          -2.280
179                       -0.344          -2.280
180                       -0.336          -2.240
181                       -0.340          -2.240
182                       -0.336          -2.160
183                       -0.336          -2.160
184                       -0.328          -2.120
185                       -0.332          -2.120
186                       -0.320          -2.040
187                       -0.328          -2.040
188                       -0.316          -1.960
189                       -0.324          -1.960
190                       -0.312          -1.880
191                       -0.316          -1.880
192                       -0.300          -1.840
193                       -0.304          -1.800
194                       -0.292          -1.720
195                       -0.300          -1.720
196                       -0.288          -1.640
197                       -0.292          -1.640
198                       -0.280          -1.560
199                       -0.284          -1.560
200                       -0.268          -1.480
201                       -0.276          -1.480
202                       -0.256          -1.360
203                       -0.264          -1.360
204                       -0.248          -1.280
205                       -0.248          -1.280
206                       -0.240          -1.200
207                       -0.240          -1.160
208                       -0.224          -1.080
209                       -0.228          -1.080
210                       -0.212          -0.960
211                       -0.216          -0.960
212                       -0.200          -0.880
213                       -0.204          -0.840
214                       -0.192          -0.760
215                       -0.192          -0.760
216                       -0.176          -0.640
217                       -0.180          -0.640
218                       -0.160          -0.520
219                       -0.164          -0.520
220                       -0.144          -0.400
221                       -0.148          -0.400
222                       -0.132          -0.280
223                       -0.136          -0.280
224                       -0.120          -0.200
225                       -0.120          -0.200
226                       -0.100          -0.080
227                       -0.104          -0.080
228                       -0.084           0.040
229                       -0.088           0.040
230                       -0.068           0.160
231                       -0.072           0.160
232                       -0.056           0.280
233                       -0.060           0.280
234                       -0.032           0.400
235                       -0.040           0.400
236                       -0.020           0.480
237                       -0.020           0.520
238                       -0.008           0.600
239                       -0.008           0.600
240                        0.008           0.720
241                        0.008           0.720
242                        0.024           0.840
243                        0.024           0.840
244                        0.048           0.920
245                        0.044           0.920
246                        0.060           1.040
247                        0.056           1.040
248                        0.076           1.120
249                        0.068           1.120
250                        0.088           1.240
251                        0.088           1.240
252                        0.104           1.320
253                        0.104           1.320
254                        0.120           1.400
255                        0.120           1.440
256                        0.136           1.520
257                        0.136           1.520
258                        0.148           1.600
259                        0.144           1.600
260                        0.164           1.680
261                        0.160           1.680
262                        0.180           1.760
263                        0.176           1.760
264                        0.192           1.840
265                        0.188           1.840
266                        0.204           1.880
267                        0.204           1.920
268                        0.216           1.960
269                        0.216           1.960
270                        0.232           2.040
271                        0.228           2.040
272                        0.244           2.080
273                        0.240           2.080
274                        0.252           2.160
275                        0.244           2.120
276                        0.264           2.160
277                        0.260           2.200
278                        0.276           2.240
279                        0.268           2.240
280                        0.288           2.240
281                        0.280           2.280
282                        0.296           2.280
283                        0.284           2.280
284                        0.300           2.320
285                        0.296           2.320
286                        0.308           2.360
287                        0.304           2.360
288                        0.316           2.360
289                        0.312           2.360
290                        0.320           2.360
291                        0.312           2.360
292                        0.328           2.360
293                        0.324           2.360
294                        0.332           2.360
295                        0.328           2.360
296                        0.340           2.400
297                        0.332           2.360
298                        0.340           2.360
299                        0.332           2.360
300                        0.344           2.360
301                        0.336           2.320
302                        0.344           2.360
303                        0.336           2.280
304                        0.348           2.320
305                        0.340           2.280
306                        0.348           2.280
307                        0.336           2.240
